id,geometry,소방용수_수
1469,"POLYGON ((127.01336251059729 37.58588099466684, 127.01333316891777 37.590387597596965, 127.01899654499337 37.59041081283559, 127.019025545254 37.585904206151746, 127.01336251059729 37.58588099466684))",30
1470,"POLYGON ((127.01333316891777 37.590387597596965, 127.01330382070124 37.59489419705793, 127.01896753827184 37.59491741605074, 127.01899654499337 37.59041081283559, 127.01333316891777 37.590387597596965))",30
1471,"POLYGON ((127.01330382070124 37.59489419705793, 127.01327446594618 37.5994007930496, 127.0189385250878 37.59942401579701, 127.01896753827184 37.59491741605074, 127.01330382070124 37.59489419705793))",30
1472,"POLYGON ((127.01327446594618 37.5994007930496, 127.01324510465106 37.60390738557181, 127.01890950543984 37.60393061207431, 127.0189385250878 37.59942401579701, 127.01327446594618 37.5994007930496))",30
1473,"POLYGON ((127.01324510465106 37.60390738557181, 127.0132157368143 37.60841397462443, 127.01888047932631 37.60843720488245, 127.01890950543984 37.60393061207431, 127.01324510465106 37.60390738557181))",30
1474,"POLYGON ((127.0132157368143 37.60841397462443, 127.0131863624344 37.61292056020733, 127.0188514467458 37.61294379422131, 127.01888047932631 37.60843720488245, 127.0132157368143 37.60841397462443))",20
1475,"POLYGON ((127.0131863624344 37.61292056020733, 127.01315698150978 37.61742714232033, 127.01882240769672 37.6174503800907, 127.0188514467458 37.61294379422131, 127.0131863624344 37.61292056020733))",30
1476,"POLYGON ((127.01315698150978 37.61742714232033, 127.01312759403892 37.62193372096331, 127.01879336217755 37.621956962490536, 127.01882240769672 37.6174503800907, 127.01315698150978 37.61742714232033))",1.0
1477,"POLYGON ((127.01312759403892 37.62193372096331, 127.01309820002025 37.62644029613612, 127.01876431018678 37.626463541420634, 127.01879336217755 37.621956962490536, 127.01312759403892 37.62193372096331))",1.0
1478,"POLYGON ((127.01309820002025 37.62644029613612, 127.01306879945227 37.63094686783861, 127.01873525172286 37.63097011688088, 127.01876431018678 37.626463541420634, 127.01309820002025 37.62644029613612))",1.0
1479,"POLYGON ((127.01306879945227 37.63094686783861, 127.0130393923334 37.63545343607064, 127.01870618678429 37.63547668887111, 127.01873525172286 37.63097011688088, 127.01306879945227 37.63094686783861))",1.0
1480,"POLYGON ((127.0130393923334 37.63545343607064, 127.0130099786621 37.639960000832055, 127.01867711536953 37.639983257391165, 127.01870618678429 37.63547668887111, 127.0130393923334 37.63545343607064))",1.0
1481,"POLYGON ((127.0130099786621 37.639960000832055, 127.01298055843682 37.64446656212273, 127.01864803747706 37.644489822440924, 127.01867711536953 37.639983257391165, 127.0130099786621 37.639960000832055))",1.0
1482,"POLYGON ((127.01298055843682 37.64446656212273, 127.01295113165601 37.64897311994249, 127.01861895310535 37.648996384020215, 127.01864803747706 37.644489822440924, 127.01298055843682 37.64446656212273))",1.0
1483,"POLYGON ((127.01295113165601 37.64897311994249, 127.01292169831814 37.65347967429124, 127.01858986225281 37.653502942128945, 127.01861895310535 37.648996384020215, 127.01295113165601 37.64897311994249))",2.0
1484,"POLYGON ((127.01292169831814 37.65347967429124, 127.01289225842164 37.65798622516878, 127.01856076491799 37.658009496766915, 127.01858986225281 37.653502942128945, 127.01292169831814 37.65347967429124))",10
1485,"POLYGON ((127.01289225842164 37.65798622516878, 127.01286281196498 37.66249277257499, 127.01853166109935 37.66251604793402, 127.01856076491799 37.658009496766915, 127.01289225842164 37.65798622516878))",30
1486,"POLYGON ((127.01286281196498 37.66249277257499, 127.01283335894661 37.66699931650973, 127.0185025507953 37.66702259563009, 127.01853166109935 37.66251604793402, 127.01286281196498 37.66249277257499))",10
1487,"POLYGON ((127.01283335894661 37.66699931650973, 127.01280389936497 37.67150585697285, 127.01847343400438 37.671529139854975, 127.0185025507953 37.66702259563009, 127.01283335894661 37.66699931650973))",1.0
1488,"POLYGON ((127.01280389936497 37.67150585697285, 127.01277443321848 37.67601239396423, 127.01844431072499 37.676035680608564, 127.01847343400438 37.671529139854975, 127.01280389936497 37.67150585697285))",1.0
1489,"POLYGON ((127.01277443321848 37.67601239396423, 127.01274496050566 37.68051892748368, 127.01841518095566 37.6805422178907, 127.01844431072499 37.676035680608564, 127.01277443321848 37.67601239396423))",1.0
1490,"POLYGON ((127.01274496050566 37.68051892748368, 127.0127154812249 37.68502545753108, 127.01838604469482 37.68504875170122, 127.01841518095566 37.6805422178907, 127.01274496050566 37.68051892748368))",1.0
1491,"POLYGON ((127.0127154812249 37.68502545753108, 127.01268599537465 37.6895319841063, 127.01835690194093 37.689555282040004, 127.01838604469482 37.68504875170122, 127.0127154812249 37.68502545753108))",1.0
1492,"POLYGON ((127.01268599537465 37.6895319841063, 127.0126565029534 37.69403850720917, 127.01832775269247 37.69406180890688, 127.01835690194093 37.689555282040004, 127.01268599537465 37.6895319841063))",1.0
1493,"POLYGON ((127.01356828693804 37.69854891359919, 127.01829859694793 37.698568332301754, 127.01832775269247 37.69406180890688, 127.0126565029534 37.69403850720917, 127.01263195160503 37.697789252360366, 127.01356828693804 37.69854891359919))",1.0
1494,"POLYGON ((127.01387862590683 37.69880069065584, 127.01496144245249 37.70042823415369, 127.01500893563289 37.700526198041615, 127.0151948772497 37.7009521732815, 127.01541538430497 37.70145528489685, 127.01704715417097 37.70127797708541, 127.01779588734233 37.701196509451755, 127.01828186770179 37.701153671042874, 127.01829859694793 37.698568332301754, 127.01356828693804 37.69854891359919, 127.01387862590683 37.69880069065584))",1.0
1495,"POLYGON ((127.02543481020895 37.45756450314846, 127.02527761446565 37.45749386855796, 127.02511672230105 37.457485727997955, 127.0249842776468 37.45747956547499, 127.02485659049235 37.45747311219766, 127.02467698115288 37.45746667716731, 127.02454558776373 37.45746191025952, 127.02438876528535 37.457455750216226, 127.024283505554 37.45745239204565, 127.02412597954783 37.45744650279616, 127.02396331104171 37.45739473490708, 127.02382661794886 37.457351396323574, 127.0237457199834 37.45732916557698, 127.02371252105296 37.45731903556293, 127.02352408107448 37.457299924055434, 127.02334323672764 37.45728221660765, 127.02306049221798 37.45726566230264, 127.0227927649771 37.45725050262604, 127.02273181933926 37.45719420012091, 127.022582553887 37.45705654505214, 127.02243222619221 37.45691606928498, 127.02235697076601 37.456815286380234, 127.02224885882315 37.45667592890209, 127.02220787420524 37.45662440729563, 127.02220327199421 37.456616245374775, 127.02209147028947 37.45653940118303, 127.02197365560767 37.456458041691874, 127.02169546634194 37.45631505562255, 127.0215029551663 37.45622583426127, 127.02142737182636 37.45620952160117, 127.02134772092556 37.456196578038806, 127.02128379473282 37.456192650705944, 127.02126348239739 37.456188149621305, 127.0211396869798 37.45618141266847, 127.02085870889321 37.456166818245464, 127.02082850919994 37.45616429109603, 127.0204272783756 37.456160130672515, 127.0203658255028 37.456158167011445, 127.02022063898808 37.45607146825968, 127.02016499935898 37.45603909436987, 127.02012508761634 37.456014890773794, 127.01998007813796 37.45592368616959, 127.01985955345508 37.45586740976554, 127.0198349355797 37.459717811300656, 127.02548844773096 37.459740647413206, 127.02550200625194 37.45759482850903, 127.02543481020895 37.45756450314846))",1.0
1496,"POLYGON ((127.0198349355797 37.459717811300656, 127.01980611560897 37.46422451504901, 127.02545996705828 37.46424735485906, 127.02548844773096 37.459740647413206, 127.0198349355797 37.459717811300656))",3.0
1497,"POLYGON ((127.01980611560897 37.46422451504901, 127.01977728921975 37.46873121533276, 127.02543148004266 37.468754058840766, 127.02545996705828 37.46424735485906, 127.01980611560897 37.46422451504901))",6.0
1498,"POLYGON ((127.01977728921975 37.46873121533276, 127.0197484564105 37.47323791215177, 127.0254029866826 37.47326075935814, 127.02543148004266 37.468754058840766, 127.01977728921975 37.46873121533276))",20
1499,"POLYGON ((127.0197484564105 37.47323791215177, 127.01971961717973 37.47774460550587, 127.0253744869766 37.477767456411065, 127.0254029866826 37.47326075935814, 127.0197484564105 37.47323791215177))",20
1500,"POLYGON ((127.01971961717973 37.47774460550587, 127.01969077152596 37.48225129539491, 127.02534598092319 37.48227414999937, 127.0253744869766 37.477767456411065, 127.01971961717973 37.47774460550587))",6.0
1501,"POLYGON ((127.01969077152596 37.48225129539491, 127.01966191944764 37.486757981818776, 127.02531746852088 37.48678084012291, 127.02534598092319 37.48227414999937, 127.01969077152596 37.48225129539491))",5.0
1502,"POLYGON ((127.01966191944764 37.486757981818776, 127.01963306094325 37.49126466477729, 127.02528894976818 37.49128752678157, 127.02531746852088 37.48678084012291, 127.01966191944764 37.486757981818776))",30
1503,"POLYGON ((127.01963306094325 37.49126466477729, 127.01960419601134 37.49577134427031, 127.02526042466359 37.49579420997516, 127.02528894976818 37.49128752678157, 127.01963306094325 37.49126466477729))",30
1504,"POLYGON ((127.01960419601134 37.49577134427031, 127.01957532465035 37.500278020297706, 127.02523189320559 37.50030088970356, 127.02526042466359 37.49579420997516, 127.01960419601134 37.49577134427031))",30
1505,"POLYGON ((127.01957532465035 37.500278020297706, 127.01954644685877 37.504784692859296, 127.02520335539273 37.50480756596661, 127.02523189320559 37.50030088970356, 127.01957532465035 37.500278020297706))",20
1506,"POLYGON ((127.01954644685877 37.504784692859296, 127.0195175626351 37.50929136195498, 127.02517481122348 37.50931423876416, 127.02520335539273 37.50480756596661, 127.01954644685877 37.504784692859296))",30
1507,"POLYGON ((127.0195175626351 37.50929136195498, 127.0194886719778 37.51379802758456, 127.02514626069639 37.51382090809607, 127.02517481122348 37.50931423876416, 127.0195175626351 37.50929136195498))",30
1508,"POLYGON ((127.0194886719778 37.51379802758456, 127.01945977488539 37.51830468974793, 127.0251177038099 37.518327573962196, 127.02514626069639 37.51382090809607, 127.0194886719778 37.51379802758456))",30
1509,"POLYGON ((127.01945977488539 37.51830468974793, 127.01943087135636 37.522811348444925, 127.02508914056256 37.52283423636239, 127.0251177038099 37.518327573962196, 127.01945977488539 37.51830468974793))",30
1510,"POLYGON ((127.01943087135636 37.522811348444925, 127.01940196138918 37.5273180036754, 127.02506057095286 37.52734089529652, 127.02508914056256 37.52283423636239, 127.01943087135636 37.522811348444925))",30
1511,"POLYGON ((127.01940196138918 37.5273180036754, 127.01937304498233 37.53182465543921, 127.02503199497932 37.5318475507644, 127.02506057095286 37.52734089529652, 127.01940196138918 37.5273180036754))",10
1512,"POLYGON ((127.01937304498233 37.53182465543921, 127.01934412213429 37.536331303736205, 127.0250034126404 37.536354202765914, 127.02503199497932 37.5318475507644, 127.01937304498233 37.53182465543921))",1.0
1513,"POLYGON ((127.01934412213429 37.536331303736205, 127.01931519284356 37.54083794856623, 127.02497482393464 37.5408608513009, 127.0250034126404 37.536354202765914, 127.01934412213429 37.536331303736205))",1.0
1514,"POLYGON ((127.01931519284356 37.54083794856623, 127.01928625710862 37.545344589929186, 127.02494622886053 37.54536749636924, 127.02497482393464 37.5408608513009, 127.01931519284356 37.54083794856623))",1.0
1515,"POLYGON ((127.01928625710862 37.545344589929186, 127.01925731492794 37.54985122782487, 127.02491762741656 37.54987413797075, 127.02494622886053 37.54536749636924, 127.01928625710862 37.545344589929186))",1.0
1516,"POLYGON ((127.01925731492794 37.54985122782487, 127.01922836630001 37.55435786225315, 127.02488901960123 37.55438077610531, 127.02491762741656 37.54987413797075, 127.01925731492794 37.54985122782487))",1.0
1517,"POLYGON ((127.01922836630001 37.55435786225315, 127.01919941122333 37.55886449321388, 127.02486040541308 37.55888741077277, 127.02488901960123 37.55438077610531, 127.01922836630001 37.55435786225315))",1.0
1518,"POLYGON ((127.01919941122333 37.55886449321388, 127.01917044969635 37.56337112070694, 127.02483178485055 37.56339404197297, 127.02486040541308 37.55888741077277, 127.01919941122333 37.55886449321388))",1.0
1519,"POLYGON ((127.01917044969635 37.56337112070694, 127.01914148171758 37.56787774473216, 127.02480315791219 37.567900669705786, 127.02483178485055 37.56339404197297, 127.01917044969635 37.56337112070694))",30
1520,"POLYGON ((127.01914148171758 37.56787774473216, 127.01911250728548 37.57238436528939, 127.02477452459645 37.57240729397107, 127.02480315791219 37.567900669705786, 127.01914148171758 37.56787774473216))",30
1521,"POLYGON ((127.01911250728548 37.57238436528939, 127.01908352639852 37.57689098237851, 127.02474588490186 37.576913914768646, 127.02477452459645 37.57240729397107, 127.01911250728548 37.57238436528939))",30
1522,"POLYGON ((127.01908352639852 37.57689098237851, 127.0190545390552 37.58139759599934, 127.02471723882692 37.58142053209839, 127.02474588490186 37.576913914768646, 127.01908352639852 37.57689098237851))",30
1523,"POLYGON ((127.0190545390552 37.58139759599934, 127.019025545254 37.585904206151746, 127.02468858637012 37.585927145960156, 127.02471723882692 37.58142053209839, 127.0190545390552 37.58139759599934))",30
1524,"POLYGON ((127.019025545254 37.585904206151746, 127.01899654499337 37.59041081283559, 127.02465992752994 37.590433756353804, 127.02468858637012 37.585927145960156, 127.019025545254 37.585904206151746))",30
1525,"POLYGON ((127.01899654499337 37.59041081283559, 127.01896753827184 37.59491741605074, 127.02463126230485 37.59494036327918, 127.02465992752994 37.590433756353804, 127.01899654499337 37.59041081283559))",30
1526,"POLYGON ((127.01896753827184 37.59491741605074, 127.0189385250878 37.59942401579701, 127.02460259069342 37.59944696673614, 127.02463126230485 37.59494036327918, 127.01896753827184 37.59491741605074))",30
1527,"POLYGON ((127.0189385250878 37.59942401579701, 127.01890950543984 37.60393061207431, 127.02457391269408 37.60395356672455, 127.02460259069342 37.59944696673614, 127.0189385250878 37.59942401579701))",30
1528,"POLYGON ((127.01890950543984 37.60393061207431, 127.01888047932631 37.60843720488245, 127.02454522830537 37.608460163244246, 127.02457391269408 37.60395356672455, 127.01890950543984 37.60393061207431))",20
1529,"POLYGON ((127.01888047932631 37.60843720488245, 127.0188514467458 37.61294379422131, 127.02451653752576 37.6129667562951, 127.02454522830537 37.608460163244246, 127.01888047932631 37.60843720488245))",20
1530,"POLYGON ((127.0188514467458 37.61294379422131, 127.01882240769672 37.6174503800907, 127.02448784035373 37.617473345876945, 127.02451653752576 37.6129667562951, 127.0188514467458 37.61294379422131))",30
